"""https://github.com/ansible/ansible/issues/27978""",ansible/ansible,"['""affects_2.4""', '""bug_report""', '""support:core""']","""closed""",check fo rtype 
"""https://github.com/ansible/ansible/issues/37581""",ansible/ansible,"['""affects_2.5""', '""azure""', '""bug""', '""cloud""', '""module""', '""support:community""']","""closed""",check for tgtope 
"""https://github.com/google/mobly/issues/89""",google/mobly,"['""bug""']","""closed""",maybe 
"""https://github.com/ansible/ansible/issues/31713""",ansible/ansible,"['""affects_2.4""', '""bug""', '""module""', '""support:community""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/33455""",ansible/ansible,"['""affects_2.4""', '""azure""', '""bug_report""', '""cloud""', '""module""', '""support:certified""']","""closed""",no 
"""https://github.com/inveniosoftware/invenio/issues/3311""",inveniosoftware/invenio,"['""c_pages""', '""t_bug""']","""closed""",check fo r type 
"""https://github.com/ansible/ansible/issues/30393""",ansible/ansible,"['""affects_2.4""', '""azure""', '""bug""', '""cloud""', '""module""', '""support:certified""']","""closed""",no 
"""https://github.com/pytroll/satpy/issues/491""",pytroll/satpy,"['""bug""', '""component:readers""']","""closed""",no 
"""https://github.com/ubc/compair/issues/586""",ubc/compair,"['""bug""', '""high priority""']","""closed""",no 
"""https://github.com/ansible/ansible-modules-core/issues/5372""",ansible/ansible-modules-core,"['""affects_2.2""', '""bug_report""', '""in progress""', '""networking""', '""waiting_on_maintainer""']","""closed""",no 
"""https://github.com/pybuilder/pybuilder/issues/150""",pybuilder/pybuilder,"['""bug""', '""code-review-required""', '""in progress""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/29196""",ansible/ansible,"['""affects_2.2""', '""bug""', '""has_pr""', '""module""', '""support:community""']","""closed""",no 
"""https://github.com/liqd/adhocracy3.mercator/issues/632""",liqd/adhocracy3.mercator,"['""backend""', '""bug""', '""high prio""']","""closed""",no 
"""https://github.com/voc/voctomix/issues/37""",voc/voctomix,"['""bug""', '""voctogui""']","""closed""",no 
"""https://github.com/geopython/OWSLib/issues/503""",geopython/OWSLib,"['""bug""', '""tests""']","""closed""",no 
"""https://github.com/TESScience/SPyFFI/issues/9""",TESScience/SPyFFI,"['""bug""']","""closed""",no 
"""https://github.com/desihub/desitarget/issues/178""",desihub/desitarget,"['""bug""']","""closed""",no 
"""https://github.com/letsencrypt/letsencrypt/issues/395""",letsencrypt/letsencrypt,"['""bug""']","""closed""",no 
"""https://github.com/planetlabs/planet-client-python/issues/43""",planetlabs/planet-client-python,"['""bug""']","""closed""",no 
"""https://github.com/saltstack/salt/issues/24803""",saltstack/salt,"['""Bug""', '""High Severity""', '""P1""', '""Tests""']","""closed""",maybe 
"""https://github.com/kartoza/geonode/issues/370""",kartoza/geonode,"['""bug""', '""testing""']","""closed""",no 
"""https://github.com/google/blockly/issues/1444""",google/blockly,"['""affects: develop""', '""component: library blocks""', '""type: bug""']","""closed""",maybe 
"""https://github.com/bokeh/bokeh/issues/6054""",bokeh/bokeh,"['""type: bug""']","""closed""",check for color type
"""https://github.com/ganga-devs/ganga/issues/1042""",ganga-devs/ganga,"['""bug""', '""LHCb""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/29164""",ansible/ansible,"['""affects_2.4""', '""bug_report""', '""enhancement""', '""module""', '""networking""', '""support:network""']","""closed""",no 
"""https://github.com/madisonhicks/blob/issues/22""",madisonhicks/blob,"['""bug""']","""closed""",no 
"""https://github.com/mozilla-services/autopush/issues/768""",mozilla-services/autopush,"['""bug""', '""in progress""', '""p1""']","""closed""",no 
"""https://github.com/GetStream/stream-django/issues/37""",GetStream/stream-django,"['""bug""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/33237""",ansible/ansible,"['""affects_2.5""', '""bug_report""', '""networking""', '""support:core""']","""closed""",no 
"""https://github.com/tryolabs/luminoth/issues/231""",tryolabs/luminoth,"['""Type: Bug""']","""closed""",no 
"""https://github.com/EUDAT-B2SHARE/b2share/issues/482""",EUDAT-B2SHARE/b2share,"['""Bug""', '""Docs""']","""closed""",no 
"""https://github.com/saltstack/salt/issues/41306""",saltstack/salt,"['""Bug""', '""Windows""']","""closed""",no 
"""https://github.com/pydata/xarray/issues/1988""",pydata/xarray,"['""backends""', '""bug""']","""closed""",no 
"""https://github.com/pydata/xarray/issues/2177""",pydata/xarray,"['""bug""']","""closed""",no 
"""https://github.com/pfnet/chainer/issues/434""",pfnet/chainer,"['""bug""']","""closed""",no 
"""https://github.com/LLNL/spack/issues/2540""",LLNL/spack,"['""bug""', '""compilers""', '""macOS""', '""mpi""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/41322""",ansible/ansible,"['""affects_2.5""', '""bug""', '""has_pr""', '""module""', '""net_tools""', '""support:core""']","""closed""",no 
"""https://github.com/miguelgrinberg/Flask-SocketIO/issues/188""",miguelgrinberg/Flask-SocketIO,"['""bug""']","""closed""",check for kwards
"""https://github.com/voc/voctomix/issues/100""",voc/voctomix,"['""bug""', '""has-pr""', '""voctocore""']","""closed""",no 
"""https://github.com/catkin/catkin_tools/issues/311""",catkin/catkin_tools,"['""awaiting feedback on fix""', '""bug""']","""closed""",no 
"""https://github.com/INM-6/h5py_wrapper/issues/80""",INM-6/h5py_wrapper,"['""bug""', '""testsuite""']","""closed""",no 
"""https://github.com/tomv564/LSP/issues/77""",tomv564/LSP,"['""bug""', '""help wanted""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/45047""",ansible/ansible,"['""affects_2.6""', '""bug""', '""support:core""']","""closed""",no 
"""https://github.com/beetbox/beets/issues/2972""",beetbox/beets,"['""bug""']","""closed""",no 
"""https://github.com/LLNL/spack/issues/1815""",LLNL/spack,"['""bug""', '""platform-support""', '""specs""']","""closed""",",aybe "
"""https://github.com/shopkeep/shpkpr/issues/29""",shopkeep/shpkpr,"['""bug""', '""feature""']","""closed""",no 
"""https://github.com/pandas-dev/pandas/issues/17959""",pandas-dev/pandas,"['""Bug""', '""IO LaTeX""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/31891""",ansible/ansible,"['""affects_2.4""', '""bug_report""', '""module""', '""needs_triage""', '""support:community""']","""closed""",no 
"""https://github.com/pantsbuild/pants/issues/6621""",pantsbuild/pants,"['""bug""']","""closed""",no 
"""https://github.com/mitodl/micromasters/issues/2963""",mitodl/micromasters,"['""bug""']","""closed""",no 
"""https://github.com/poldracklab/mriqc/issues/693""",poldracklab/mriqc,"['""bug""']","""closed""",no 
